downo,daytype,SubSystem,StartStn,EndStation,EntTime,EntTimeHHMM,ExTime,EXTimeHHMM,ZVPPT,JNYTYP,DailyCapping,FFare,DFare,RouteID,FinalProduct
6,Fri,LUL,Unstarted,Bermondsey,0,00:00,548,09:08,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1002,16:42,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,971,16:11,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
4,Wed,LUL,Unstarted,Bermondsey,0,00:00,547,09:07,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Bank,0,00:00,561,09:21,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Bermondsey,0,00:00,558,09:18,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Victoria,0,00:00,1069,17:49,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,Bermondsey,0,00:00,554,09:14,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,501,08:21,Z0107,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,NR,Unstarted,St Pancras International,0,00:00,554,09:14,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,St Pancras International,0,00:00,723,12:03,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Hammersmith D,0,00:00,508,08:28,Z0206,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,LUL,Unstarted,Highgate,0,00:00,588,09:48,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
1,Sun,NR,Unstarted,Clapham Junction,0,00:00,990,16:30,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Bank,0,00:00,554,09:14,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,St Pancras International,0,00:00,555,09:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,809,13:29,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Victoria,0,00:00,1126,18:46,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,LUL/NR,Unstarted,Ealing Broadway,0,00:00,632,10:32,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Bank,0,00:00,573,09:33,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL/NR,Unstarted,Ealing Broadway,0,00:00,723,12:03,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Farringdon,0,00:00,1136,18:56,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Oxford Circus,0,00:00,545,09:05,-------,PPY,N,400,400,XX,PAYG
3,Tue,LUL/NR,Unstarted,Ealing Broadway,0,00:00,722,12:02,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL/NR,Unstarted,Ealing Broadway,0,00:00,724,12:04,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL/NR/LRC,Unstarted,Kew Gardens,0,00:00,427,07:07,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL/NR,Unstarted,Ealing Broadway,0,00:00,735,12:15,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Clapham North,0,00:00,675,11:15,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,London Bridge,0,00:00,557,09:17,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,London Bridge,0,00:00,524,08:44,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,London Bridge,0,00:00,734,12:14,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,South Kensington,0,00:00,520,08:40,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Bank,0,00:00,1162,19:22,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,West Ham,0,00:00,1210,20:10,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,Ilford,0,00:00,898,14:58,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,720,12:00,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Ilford,0,00:00,1034,17:14,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Totteridge,0,00:00,1083,18:03,-------,PPY,N,55,55,XX,PAYG
4,Wed,NR,Unstarted,Ilford,0,00:00,1073,17:53,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,1271,21:11,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Bank,0,00:00,1046,17:26,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Ilford,0,00:00,1073,17:53,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Bank,0,00:00,1042,17:22,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,London Bridge,0,00:00,707,11:47,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Farringdon,0,00:00,510,08:30,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Nominee
3,Tue,LUL,Unstarted,Old Street,0,00:00,634,10:34,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,Upton Park,0,00:00,676,11:16,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,NR,Unstarted,East Croydon,0,00:00,807,13:27,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,LUL,Unstarted,Farringdon,0,00:00,512,08:32,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Nominee
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,975,16:15,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,East Croydon,0,00:00,842,14:02,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Alperton,0,00:00,584,09:44,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Farringdon,0,00:00,512,08:32,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Nominee
4,Wed,LUL,Unstarted,Farringdon,0,00:00,510,08:30,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Nominee
2,Mon,NR,Unstarted,East Croydon,0,00:00,1181,19:41,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,LUL/NR,Unstarted,Ealing Broadway,0,00:00,823,13:43,Z0106,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL/NR/LRC,Unstarted,Gunnersbury,0,00:00,812,13:32,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL,Unstarted,Bank,0,00:00,575,09:35,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,South Kensington,0,00:00,542,09:02,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,778,12:58,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,LUL,Unstarted,Warren Street,0,00:00,962,16:02,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,City Thameslink,0,00:00,879,14:39,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Sloane Square,0,00:00,634,10:34,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL/NR,Unstarted,Ealing Broadway,0,00:00,722,12:02,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,South Kensington,0,00:00,543,09:03,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LRC,Unstarted,Shepherd's Bush NR,0,00:00,559,09:19,Z0103,TKT,N,0,0,XX,LUL Travelcard-Period
5,Thu,LUL,Unstarted,South Kensington,0,00:00,533,08:53,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Southwark,0,00:00,648,10:48,-------,PPY,N,0,0,XX,PAYG
4,Wed,LUL,Unstarted,Farringdon,0,00:00,529,08:49,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,1113,18:33,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Farringdon,0,00:00,543,09:03,Z0110,TKT,N,0,0,XX,Staff Pass - Staff Nominee
3,Tue,NR,Unstarted,Peckham Rye,0,00:00,923,15:23,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,816,13:36,Z0206,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Seven Sisters,0,00:00,1322,22:02,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Clapham Junction,0,00:00,677,11:17,Z0206,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Seven Sisters,0,00:00,1465,24:25:00,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,City Thameslink,0,00:00,695,11:35,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,London Bridge,0,00:00,844,14:04,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
3,Tue,NR,Unstarted,Wimbledon,0,00:00,593,09:53,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Wimbledon,0,00:00,726,12:06,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Seven Sisters,0,00:00,1224,20:24,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Bank,0,00:00,584,09:44,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,Barons Court,0,00:00,519,08:39,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Bethnal Green,0,00:00,1056,17:36,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Bank,0,00:00,1050,17:30,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Barons Court,0,00:00,510,08:30,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Sydenham SR,0,00:00,1127,18:47,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Wimbledon,0,00:00,688,11:28,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Wimbledon,0,00:00,1020,17:00,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Warren Street,0,00:00,608,10:08,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Norwood Junction SR,0,00:00,824,13:44,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Seven Sisters,0,00:00,1174,19:34,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Wimbledon,0,00:00,1339,22:19,Z0103,TKT,N,0,0,XX,LUL Travelcard-Period
4,Wed,NR,Unstarted,East Croydon,0,00:00,866,14:26,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
5,Thu,LUL,Unstarted,Barons Court,0,00:00,507,08:27,-------,PPY,N,400,400,XX,PAYG
2,Mon,NR,Unstarted,Wimbledon,0,00:00,521,08:41,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Seven Sisters,0,00:00,1215,20:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Kings Cross,0,00:00,771,12:51,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,London Bridge,0,00:00,504,08:24,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,London Bridge,0,00:00,508,08:28,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1426,23:46,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,St Pancras International,0,00:00,999,16:39,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Maida Vale,0,00:00,1147,19:07,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Bank,0,00:00,575,09:35,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,London Bridge,0,00:00,505,08:25,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,St Pancras International,0,00:00,1136,18:56,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,NR,Unstarted,City Thameslink,0,00:00,542,09:02,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,London Bridge,0,00:00,511,08:31,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,NR,Unstarted,Clapham Junction,0,00:00,924,15:24,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Tulse Hill,0,00:00,1130,18:50,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Norwood Junction SR,0,00:00,1143,19:03,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,NR,Unstarted,Clapham Junction,0,00:00,1160,19:20,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Bank,0,00:00,517,08:37,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Richmond,0,00:00,876,14:36,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,440,07:20,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,LUL,Unstarted,Bank,0,00:00,1192,19:52,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Bank,0,00:00,1299,21:39,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Bank,0,00:00,451,07:31,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Bank,0,00:00,1054,17:34,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Liverpool Street,0,00:00,375,06:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Bank,0,00:00,520,08:40,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,LUL,Unstarted,Piccadilly Circus,0,00:00,1065,17:45,-------,PPY,N,400,400,XX,PAYG
3,Tue,LUL,Unstarted,Bank,0,00:00,1107,18:27,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL/NR,Unstarted,Walthamstow Central,0,00:00,1368,22:48,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Bank,0,00:00,1060,17:40,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Chiswick Park,0,00:00,1210,20:10,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Earls Court,0,00:00,1446,24:06:00,-------,PPY,N,400,400,XX,PAYG
4,Wed,NR,Unstarted,Wimbledon,0,00:00,1182,19:42,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Paddington,0,00:00,1419,23:39,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,NR,Unstarted,Victoria TOCs,0,00:00,540,09:00,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Canning Town,0,00:00,992,16:32,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Victoria TOCs,0,00:00,1196,19:56,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
3,Tue,LUL/NR/LRC,Unstarted,Kensal Green,0,00:00,517,08:37,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Bank,0,00:00,528,08:48,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,Liverpool Street,0,00:00,375,06:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR/LRC,Unstarted,Hackney Central,0,00:00,901,15:01,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Liverpool Street,0,00:00,363,06:03,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Liverpool Street,0,00:00,376,06:16,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Liverpool Street,0,00:00,375,06:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Hammersmith M,0,00:00,517,08:37,-------,PPY,N,0,0,XX,PAYG
5,Thu,LUL,Unstarted,Epping,0,00:00,492,08:12,Z0106,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Epping,0,00:00,492,08:12,Z0106,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,752,12:32,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Epping,0,00:00,487,08:07,Z0106,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Borough,0,00:00,1169,19:29,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Epping,0,00:00,494,08:14,Z0106,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,St James's Park,0,00:00,571,09:31,-------,PPY,N,400,400,XX,PAYG
2,Mon,LUL,Unstarted,Balham,0,00:00,1238,20:38,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,474,07:54,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Honor Oak Park,0,00:00,864,14:24,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Victoria TOCs,0,00:00,1098,18:18,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,472,07:52,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Old Street,0,00:00,549,09:09,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Balham SCL,0,00:00,1066,17:46,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,LUL,Unstarted,East Putney,0,00:00,1252,20:52,-------,PPY,N,400,400,XX,PAYG
3,Tue,LUL,Unstarted,Canning Town,0,00:00,946,15:46,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,776,12:56,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Wimbledon,0,00:00,541,09:01,Z0306,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,1144,19:04,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Honor Oak Park,0,00:00,1196,19:56,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,1149,19:09,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,1184,19:44,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1205,20:05,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
1,Sun,LUL,Unstarted,Piccadilly Circus,0,00:00,1131,18:51,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Clapham Junction,0,00:00,1094,18:14,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Richmond,0,00:00,966,16:06,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,LUL/NR,Unstarted,Walthamstow Central,0,00:00,438,07:18,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL/NR,Unstarted,Walthamstow Central,0,00:00,458,07:38,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1211,20:11,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL/NR,Unstarted,Walthamstow Central,0,00:00,455,07:35,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL/NR,Unstarted,Walthamstow Central,0,00:00,463,07:43,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Victoria TOCs,0,00:00,634,10:34,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR/LRC,Unstarted,Camden Road,0,00:00,1335,22:15,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,South Kensington,0,00:00,581,09:41,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,NR,Unstarted,Sydenham SR,0,00:00,830,13:50,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Richmond,0,00:00,989,16:29,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Richmond,0,00:00,989,16:29,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,NR,Unstarted,Richmond,0,00:00,980,16:20,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,Richmond,0,00:00,986,16:26,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,NR/LRC,Unstarted,Hampstead Heath,0,00:00,1266,21:06,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,East Putney,0,00:00,1120,18:40,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1117,18:37,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Victoria TOCs,0,00:00,567,09:27,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Victoria TOCs,0,00:00,547,09:07,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Victoria TOCs,0,00:00,555,09:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Tulse Hill,0,00:00,1066,17:46,Z0103,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,NR,Unstarted,Tulse Hill,0,00:00,1068,17:48,Z0103,TKT,N,0,0,XX,LUL Travelcard-Period
4,Wed,NR,Unstarted,Tulse Hill,0,00:00,1066,17:46,Z0103,TKT,N,0,0,XX,LUL Travelcard-Period
7,Sat,NR,Unstarted,Balham SCL,0,00:00,688,11:28,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Clapham Junction,0,00:00,1233,20:33,Z0103,TKT,N,0,0,XX,LUL Travelcard-Period
7,Sat,NR,Unstarted,Wimbledon,0,00:00,1043,17:23,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
1,Sun,LUL/NR,Unstarted,Kings Cross T,0,00:00,1015,16:55,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,NR,Unstarted,Victoria TOCs,0,00:00,699,11:39,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,NR,Unstarted,Carshalton,0,00:00,632,10:32,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,LUL,Unstarted,Wembley Park,0,00:00,600,10:00,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,NR,Unstarted,Wimbledon,0,00:00,1247,20:47,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Bank,0,00:00,511,08:31,-------,PPY,N,400,400,XX,PAYG
7,Sat,NR,Unstarted,Clapham Junction,0,00:00,735,12:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-Period
7,Sat,LUL,Unstarted,Liverpool Street,0,00:00,905,15:05,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Chancery Lane,0,00:00,435,07:15,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,461,07:41,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1163,19:23,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1119,18:39,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,464,07:44,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Woodford,0,00:00,1088,18:08,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,704,11:44,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Kings Cross M,0,00:00,1160,19:20,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
